10007783,University of Aberdeen,1,B,7,Earth Systems and Environmental Sciences,,,,Overall,83.20,,100,26,62,11,1,0
10007783,University of Aberdeen,1,B,7,Earth Systems and Environmental Sciences,,,,Outputs,83.20,,100,25.5,60.1,13.4,1,0
10007783,University of Aberdeen,1,B,7,Earth Systems and Environmental Sciences,,,,Impact,83.20,,100,35.7,57.2,7.1,0,0
10007783,University of Aberdeen,1,B,7,Earth Systems and Environmental Sciences,,,,Environment,83.20,,100,12.5,75,12.5,0,0
10007783,University of Aberdeen,1,B,8,Chemistry,,,,Overall,19.00,,100,21,74,5,0,0
10007783,University of Aberdeen,1,B,8,Chemistry,,,,Outputs,19.00,,100,10.4,81.3,8.3,0,0
10007783,University of Aberdeen,1,B,8,Chemistry,,,,Impact,19.00,,100,50,50,0,0,0
10007783,University of Aberdeen,1,B,8,Chemistry,,,,Environment,19.00,,100,12.5,87.5,0,0,0
10007783,University of Aberdeen,1,B,10,Mathematical Sciences,,,,Overall,24.00,,100,25,60,15,0,0
10007783,University of Aberdeen,1,B,10,Mathematical Sciences,,,,Outputs,24.00,,100,35,63.3,1.7,0,0
10007783,University of Aberdeen,1,B,10,Mathematical Sciences,,,,Impact,24.00,,100,0,50,50,0,0
10007783,University of Aberdeen,1,B,10,Mathematical Sciences,,,,Environment,24.00,,100,25,62.5,12.5,0,0
10007783,University of Aberdeen,1,B,11,Computer Science and Informatics,,,,Overall,15.50,,100,28,64,8,0,0
10007783,University of Aberdeen,1,B,11,Computer Science and Informatics,,,,Outputs,15.50,,100,35.9,53.8,10.3,0,0
10007783,University of Aberdeen,1,B,11,Computer Science and Informatics,,,,Impact,15.50,,100,25,75,0,0,0
10007783,University of Aberdeen,1,B,11,Computer Science and Informatics,,,,Environment,15.50,,100,0,87.5,12.5,0,0
10007783,University of Aberdeen,1,B,12,Engineering,,,,Overall,69.40,,100,23,51,21,5,0
10007783,University of Aberdeen,1,B,12,Engineering,,,,Outputs,69.40,,100,28.7,62.1,7.5,1.7,0
10007783,University of Aberdeen,1,B,12,Engineering,,,,Impact,69.40,,100,25,8.3,50,16.7,0
10007783,University of Aberdeen,1,B,12,Engineering,,,,Environment,69.40,,100,0,75,25,0,0
10007783,University of Aberdeen,1,C,15,Archaeology,,,,Overall,10.00,,100,29,61,10,0,0
10007783,University of Aberdeen,1,C,15,Archaeology,,,,Outputs,10.00,,100,28,56,16,0,0
10007783,University of Aberdeen,1,C,15,Archaeology,,,,Impact,10.00,,100,25,75,0,0,0
10007783,University of Aberdeen,1,C,15,Archaeology,,,,Environment,10.00,,100,37.5,62.5,0,0,0
10007783,University of Aberdeen,1,C,17,Business and Management Studies,,,,Overall,62.85,,100,16,65,18,1,0
10007783,University of Aberdeen,1,C,17,Business and Management Studies,,,,Outputs,62.85,,100,22.4,56.6,19.6,1.4,0
10007783,University of Aberdeen,1,C,17,Business and Management Studies,,,,Impact,62.85,,100,10,70,20,0,0
10007783,University of Aberdeen,1,C,17,Business and Management Studies,,,,Environment,62.85,,100,0,87.5,12.5,0,0
10007783,University of Aberdeen,1,C,18,Law,,,,Overall,41.00,,100,32,45,22,1,0
10007783,University of Aberdeen,1,C,18,Law,,,,Outputs,41.00,,100,30.1,43.7,24.3,1.9,0
10007783,University of Aberdeen,1,C,18,Law,,,,Impact,41.00,,100,50,37.5,12.5,0,0
10007783,University of Aberdeen,1,C,18,Law,,,,Environment,41.00,,100,12.5,62.5,25,0,0
10007783,University of Aberdeen,1,C,19,Politics and International Studies,,,,Overall,19.80,,100,12,46,40,2,0
10007783,University of Aberdeen,1,C,19,Politics and International Studies,,,,Outputs,19.80,,100,10,50,36,4,0
10007783,University of Aberdeen,1,C,19,Politics and International Studies,,,,Impact,19.80,,100,25,25,50,0,0
10007783,University of Aberdeen,1,C,19,Politics and International Studies,,,,Environment,19.80,,100,0,62.5,37.5,0,0
10007783,University of Aberdeen,1,C,21,Sociology,,,,Overall,9.30,,100,29,32,35,4,0
10007783,University of Aberdeen,1,C,21,Sociology,,,,Outputs,9.30,,100,47.8,30.5,17.4,4.3,0
10007783,University of Aberdeen,1,C,21,Sociology,,,,Impact,9.30,,100,0,50,50,0,0
10007783,University of Aberdeen,1,C,21,Sociology,,,,Environment,9.30,,100,0,12.5,75,12.5,0
10007783,University of Aberdeen,1,C,22,Anthropology and Development Studies,,,,Overall,11.50,,100,30,49,21,0,0
10007783,University of Aberdeen,1,C,22,Anthropology and Development Studies,,,,Outputs,11.50,,100,31,44.9,24.1,0,0
10007783,University of Aberdeen,1,C,22,Anthropology and Development Studies,,,,Impact,11.50,,100,25,50,25,0,0
10007783,University of Aberdeen,1,C,22,Anthropology and Development Studies,,,,Environment,11.50,,100,37.5,62.5,0,0,0
10007783,University of Aberdeen,1,C,23,Education,,,,Overall,15.80,,100,14,36,46,3,1
10007783,University of Aberdeen,1,C,23,Education,,,,Outputs,15.80,,100,22.5,30,40,5,2.5
10007783,University of Aberdeen,1,C,23,Education,,,,Impact,15.80,,100,0,50,50,0,0
10007783,University of Aberdeen,1,C,23,Education,,,,Environment,15.80,,100,0,37.5,62.5,0,0
10007783,University of Aberdeen,1,D,26,Modern Languages and Linguistics,,,,Overall,18.00,,100,20,50,29,1,0
10007783,University of Aberdeen,1,D,26,Modern Languages and Linguistics,,,,Outputs,18.00,,100,22.2,46.7,28.9,2.2,0
10007783,University of Aberdeen,1,D,26,Modern Languages and Linguistics,,,,Impact,18.00,,100,25,50,25,0,0
10007783,University of Aberdeen,1,D,26,Modern Languages and Linguistics,,,,Environment,18.00,,100,0,65,35,0,0
10007783,University of Aberdeen,1,D,27,English Language and Literature,,,,Overall,22.66,,100,46,31,23,0,0
10007783,University of Aberdeen,1,D,27,English Language and Literature,,,,Outputs,22.66,,100,59.6,29.9,10.5,0,0
10007783,University of Aberdeen,1,D,27,English Language and Literature,,,,Impact,22.66,,100,0,33.3,66.7,0,0
10007783,University of Aberdeen,1,D,27,English Language and Literature,,,,Environment,22.66,,100,65,35,0,0,0
10007783,University of Aberdeen,1,D,28,History,,,,Overall,26.50,,100,30,34,29,7,0
10007783,University of Aberdeen,1,D,28,History,,,,Outputs,26.50,,100,33.3,30.3,31.9,4.5,0
10007783,University of Aberdeen,1,D,28,History,,,,Impact,26.50,,100,16.7,33.3,33.3,16.7,0
10007783,University of Aberdeen,1,D,28,History,,,,Environment,26.50,,100,40,50,10,0,0
10007783,University of Aberdeen,1,D,30,Philosophy,,,,Overall,8.80,,100,11,47,42,0,0
10007783,University of Aberdeen,1,D,30,Philosophy,,,,Outputs,8.80,,100,18.2,45.4,36.4,0,0
10007783,University of Aberdeen,1,D,30,Philosophy,,,,Impact,8.80,,100,0,25,75,0,0
10007783,University of Aberdeen,1,D,30,Philosophy,,,,Environment,8.80,,100,0,87.5,12.5,0,0
10007783,University of Aberdeen,1,D,31,Theology and Religious Studies,,,,Overall,19.40,,100,64,32,4,0,0
10007783,University of Aberdeen,1,D,31,Theology and Religious Studies,,,,Outputs,19.40,,100,53.5,39.5,7,0,0
10007783,University of Aberdeen,1,D,31,Theology and Religious Studies,,,,Impact,19.40,,100,75,25,0,0,0
10007783,University of Aberdeen,1,D,31,Theology and Religious Studies,,,,Environment,19.40,,100,90,10,0,0,0
10007783,University of Aberdeen,1,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,,Overall,10.75,,100,22,36,36,6,0
10007783,University of Aberdeen,1,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,,Outputs,10.75,,100,29.6,44.5,25.9,0,0
10007783,University of Aberdeen,1,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,,Impact,10.75,,100,0,0,75,25,0
10007783,University of Aberdeen,1,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,,Environment,10.75,,100,25,62.5,12.5,0,0
10007849,Abertay University,2,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Overall,10.00,,70,10,37,51,2,0
10007849,Abertay University,2,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Outputs,10.00,,70,16,48,36,0,0
10007849,Abertay University,2,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Impact,10.00,,70,0,25,75,0,0
10007849,Abertay University,2,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Environment,10.00,,70,0,12.5,75,12.5,0
10007849,Abertay University,2,A,4,"Psychology, Psychiatry and Neuroscience",,,,Overall,14.55,,100,8,52,40,0,0
10007849,Abertay University,2,A,4,"Psychology, Psychiatry and Neuroscience",,,,Outputs,14.55,,100,13.9,52.8,33.3,0,0
10007849,Abertay University,2,A,4,"Psychology, Psychiatry and Neuroscience",,,,Impact,14.55,,100,0,50,50,0,0
10007849,Abertay University,2,A,4,"Psychology, Psychiatry and Neuroscience",,,,Environment,14.55,,100,0,50,50,0,0
10007849,Abertay University,2,A,6,"Agriculture, Food and Veterinary Sciences",,,,Overall,11.72,,100,16,49,35,0,0
10007849,Abertay University,2,A,6,"Agriculture, Food and Veterinary Sciences",,,,Outputs,11.72,,100,13.8,44.8,41.4,0,0
10007849,Abertay University,2,A,6,"Agriculture, Food and Veterinary Sciences",,,,Impact,11.72,,100,25,50,25,0,0
10007849,Abertay University,2,A,6,"Agriculture, Food and Veterinary Sciences",,,,Environment,11.72,,100,12.5,62.5,25,0,0
10007849,Abertay University,2,B,12,Engineering,,,,Overall,26.00,,75,8,65,20,7,0
10007849,Abertay University,2,B,12,Engineering,,,,Outputs,26.00,,75,6.2,73.8,16.9,3.1,0
10007849,Abertay University,2,B,12,Engineering,,,,Impact,26.00,,75,16.7,83.3,0,0,0
10007849,Abertay University,2,B,12,Engineering,,,,Environment,26.00,,75,0,0,62.5,37.5,0
10007849,Abertay University,2,C,18,Law,,,,Overall,7.00,,95,0,20,43,37,0
10007849,Abertay University,2,C,18,Law,,,,Outputs,7.00,,95,0,33.3,44.5,22.2,0
10007849,Abertay University,2,C,18,Law,,,,Impact,7.00,,95,0,0,50,50,0
10007849,Abertay University,2,C,18,Law,,,,Environment,7.00,,95,0,0,25,75,0
10007849,Abertay University,2,C,21,Sociology,,,,Overall,10.00,,70,7,26,60,7,0
10007849,Abertay University,2,C,21,Sociology,,,,Outputs,10.00,,70,12,32,48,8,0
10007849,Abertay University,2,C,21,Sociology,,,,Impact,10.00,,70,0,25,75,0,0
10007849,Abertay University,2,C,21,Sociology,,,,Environment,10.00,,70,0,0,87.5,12.5,0
10007849,Abertay University,2,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,,Overall,11.60,,80,10,39,43,8,0
10007849,Abertay University,2,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,,Outputs,11.60,,80,6.9,48.3,41.4,3.4,0
10007849,Abertay University,2,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,,Impact,11.60,,80,25,25,25,25,0
10007849,Abertay University,2,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,,Environment,11.60,,80,0,25,75,0,0
10007849,Abertay University,2,D,32,"Art and Design: History, Practice and Theory",,,,Overall,19.90,,75,30,53,13,3,1
10007849,Abertay University,2,D,32,"Art and Design: History, Practice and Theory",,,,Outputs,19.90,,75,24,48,22,4,2
10007849,Abertay University,2,D,32,"Art and Design: History, Practice and Theory",,,,Impact,19.90,,75,50,50,0,0,0
10007849,Abertay University,2,D,32,"Art and Design: History, Practice and Theory",,,,Environment,19.90,,75,22.5,77.5,0,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,A,4,"Psychology, Psychiatry and Neuroscience",,,,Overall,18.00,,100,6,26,49,17,2
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,A,4,"Psychology, Psychiatry and Neuroscience",,,,Outputs,18.00,,100,10.5,39.5,39.5,7.9,2.6
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,A,4,"Psychology, Psychiatry and Neuroscience",,,,Impact,18.00,,100,0,0,50,50,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,A,4,"Psychology, Psychiatry and Neuroscience",,,,Environment,18.00,,100,0,12.5,87.5,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,A,6,"Agriculture, Food and Veterinary Sciences",,,,Overall,81.75,,100,37,47,16,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,A,6,"Agriculture, Food and Veterinary Sciences",,,,Outputs,81.75,,100,34,47.8,18.2,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,A,6,"Agriculture, Food and Veterinary Sciences",,,,Impact,81.75,,100,42.9,42.8,14.3,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,A,6,"Agriculture, Food and Veterinary Sciences",,,,Environment,81.75,,100,37.5,50,12.5,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,9,Physics,,,,Overall,18.17,,100,7,56,37,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,9,Physics,,,,Outputs,18.17,,100,11.1,62.2,26.7,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,9,Physics,,,,Impact,18.17,,100,0,25,75,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,9,Physics,,,,Environment,18.17,,100,0,87.5,12.5,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,10,Mathematical Sciences,,,,Overall,12.00,,100,2,82,16,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,10,Mathematical Sciences,,,,Outputs,12.00,,100,3.3,83.4,13.3,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,10,Mathematical Sciences,,,,Impact,12.00,,100,0,75,25,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,10,Mathematical Sciences,,,,Environment,12.00,,100,0,87.5,12.5,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,11,Computer Science and Informatics,,,,Overall,27.82,,100,29,59,12,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,11,Computer Science and Informatics,,,,Outputs,27.82,,100,34.3,58.6,7.1,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,11,Computer Science and Informatics,,,,Impact,27.82,,100,33.3,66.7,0,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,B,11,Computer Science and Informatics,,,,Environment,27.82,,100,0,50,50,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,14,Geography and Environmental Studies,,,,Overall,34.91,,100,31,64,5,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,14,Geography and Environmental Studies,,,,Outputs,34.91,,100,29.9,62.1,8,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,14,Geography and Environmental Studies,,,,Impact,34.91,,100,16.7,83.3,0,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,14,Geography and Environmental Studies,,,,Environment,34.91,,100,62.5,37.5,0,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,17,Business and Management Studies,,,,Overall,18.67,,100,14,35,49,2,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,17,Business and Management Studies,,,,Outputs,18.67,,100,12.8,44.6,42.6,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,17,Business and Management Studies,,,,Impact,18.67,,100,25,25,50,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,17,Business and Management Studies,,,,Environment,18.67,,100,0,12.5,75,12.5,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,18,Law,,,,Overall,12.60,,100,29,21,37,9,4
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,18,Law,,,,Outputs,12.60,,100,17.9,21.4,39.3,14.3,7.1
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,18,Law,,,,Impact,12.60,,100,75,25,0,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,18,Law,,,,Environment,12.60,,100,0,12.5,87.5,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,19,Politics and International Studies,,,,Overall,22.70,,100,28,59,13,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,19,Politics and International Studies,,,,Outputs,22.70,,100,29.8,49.1,21.1,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,19,Politics and International Studies,,,,Impact,22.70,,100,16.7,83.3,0,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,C,19,Politics and International Studies,,,,Environment,22.70,,100,37.5,62.5,0,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,26,Modern Languages and Linguistics,,,,Overall,14.50,,100,31,41,28,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,26,Modern Languages and Linguistics,,,,Outputs,14.50,,100,41.7,33.3,25,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,26,Modern Languages and Linguistics,,,,Impact,14.50,,100,25,50,25,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,26,Modern Languages and Linguistics,,,,Environment,14.50,,100,0,57.5,42.5,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,27,English Language and Literature,,,,Overall,10.70,,100,13,50,37,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,27,English Language and Literature,,,,Outputs,10.70,,100,22.2,59.3,18.5,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,27,English Language and Literature,,,,Impact,10.70,,100,0,25,75,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,27,English Language and Literature,,,,Environment,10.70,,100,0,50,50,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,28,History,,,,Overall,12.25,,100,25,47,20,8,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,28,History,,,,Outputs,12.25,,100,29,45.2,22.6,3.2,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,28,History,,,,Impact,12.25,,100,25,25,25,25,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,28,History,,,,Environment,12.25,,100,10,90,0,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,32,"Art and Design: History, Practice and Theory",,,,Overall,7.00,,100,28,52,20,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,32,"Art and Design: History, Practice and Theory",,,,Outputs,7.00,,100,46.7,33.3,20,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,32,"Art and Design: History, Practice and Theory",,,,Impact,7.00,,100,0,75,25,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,32,"Art and Design: History, Practice and Theory",,,,Environment,7.00,,100,0,87.5,12.5,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,,Overall,16.70,,100,33,46,17,4,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,,Outputs,16.70,,100,35.7,28.6,28.6,7.1,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,,Impact,16.70,,100,0,100,0,0,0
10007856,Aberystwyth University / Prifysgol Aberystwyth,3,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,,Environment,16.70,,100,77.5,22.5,0,0,0
10000163,AECC University College,4,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Overall,7.70,,20,0,25,57,18,0
10000163,AECC University College,4,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Outputs,7.70,,20,0,31.6,57.9,10.5,0
10000163,AECC University College,4,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Impact,7.70,,20,0,25,75,0,0
10000163,AECC University College,4,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Environment,7.70,,20,0,0,25,75,0
10000291,Anglia Ruskin University Higher Education Corporation,5,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Overall,50.90,,25,17,67,15,1,0
10000291,Anglia Ruskin University Higher Education Corporation,5,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Outputs,50.90,,25,19.8,57.2,20.6,1.6,0.8
10000291,Anglia Ruskin University Higher Education Corporation,5,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Impact,50.90,,25,20,70,10,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Environment,50.90,,25,0,100,0,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,A,4,"Psychology, Psychiatry and Neuroscience",,,,Overall,28.80,,90,15,40,43,2,0
10000291,Anglia Ruskin University Higher Education Corporation,5,A,4,"Psychology, Psychiatry and Neuroscience",,,,Outputs,28.80,,90,11.1,43.1,43,2.8,0
10000291,Anglia Ruskin University Higher Education Corporation,5,A,4,"Psychology, Psychiatry and Neuroscience",,,,Impact,28.80,,90,33.3,33.4,33.3,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,A,4,"Psychology, Psychiatry and Neuroscience",,,,Environment,28.80,,90,0,37.5,62.5,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,B,12,Engineering,,,,Overall,15.60,,50,2,32,61,5,0
10000291,Anglia Ruskin University Higher Education Corporation,5,B,12,Engineering,,,,Outputs,15.60,,50,2.6,53.8,38.5,5.1,0
10000291,Anglia Ruskin University Higher Education Corporation,5,B,12,Engineering,,,,Impact,15.60,,50,0,0,100,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,B,12,Engineering,,,,Environment,15.60,,50,0,0,87.5,12.5,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,13,"Architecture, Built Environment and Planning",,,,Overall,19.00,,55,12,47,35,6,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,13,"Architecture, Built Environment and Planning",,,,Outputs,19.00,,55,20.8,52.1,27.1,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,13,"Architecture, Built Environment and Planning",,,,Impact,19.00,,55,0,0,75,25,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,13,"Architecture, Built Environment and Planning",,,,Environment,19.00,,55,0,100,0,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,14,Geography and Environmental Studies,,,,Overall,20.70,,75,8,39,52,1,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,14,Geography and Environmental Studies,,,,Outputs,20.70,,75,13.5,32.7,51.9,1.9,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,14,Geography and Environmental Studies,,,,Impact,20.70,,75,0,33.3,66.7,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,14,Geography and Environmental Studies,,,,Environment,20.70,,75,0,75,25,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,17,Business and Management Studies,,,,Overall,17.30,,30,34,47,19,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,17,Business and Management Studies,,,,Outputs,17.30,,30,32.6,39.5,27.9,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,17,Business and Management Studies,,,,Impact,17.30,,30,50,50,0,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,17,Business and Management Studies,,,,Environment,17.30,,30,12.5,75,12.5,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,18,Law,,,,Overall,8.00,,50,3,27,64,6,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,18,Law,,,,Outputs,8.00,,50,5,35,60,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,18,Law,,,,Impact,8.00,,50,0,25,75,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,18,Law,,,,Environment,8.00,,50,0,0,62.5,37.5,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,20,Social Work and Social Policy,,,,Overall,15.51,,55,17,52,29,2,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,20,Social Work and Social Policy,,,,Outputs,15.51,,55,5.1,48.7,43.6,2.6,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,20,Social Work and Social Policy,,,,Impact,15.51,,55,50,50,0,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,20,Social Work and Social Policy,,,,Environment,15.51,,55,12.5,62.5,25,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,21,Sociology,,,,Overall,13.00,,50,31,18,44,7,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,21,Sociology,,,,Outputs,13.00,,50,30.3,30.3,33.3,6.1,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,21,Sociology,,,,Impact,13.00,,50,50,0,50,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,21,Sociology,,,,Environment,13.00,,50,0,0,75,25,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,23,Education,,,,Overall,7.50,,25,9,29,60,2,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,23,Education,,,,Outputs,7.50,,25,15.8,42.1,42.1,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,23,Education,,,,Impact,7.50,,25,0,0,100,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,23,Education,,,,Environment,7.50,,25,0,25,62.5,12.5,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,,Overall,12.00,,75,8,42,50,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,,Outputs,12.00,,75,13.3,56.7,30,0,0
10000291,Anglia Ruskin University Higher Education Corporation,5,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,,Impact,12.00,,75,0,25,75,0,0
